No,Kode_Provinsi,Provinsi,Kode_Lokasi,Kabupaten_Kota,Kode_Desa,Nama_Desa,Pagu
28,10,JAMBI,1001,KAB. BATANGHARI,1504022013,Pelayangan,850742000
29,10,JAMBI,1001,KAB. BATANGHARI,1504022015,Pematang Lima Suku,863001000
30,10,JAMBI,1001,KAB. BATANGHARI,1504032006,Pasar Terusan,1064294000
31,10,JAMBI,1001,KAB. BATANGHARI,1504032007,Simpang Terusan,1038411000
32,10,JAMBI,1001,KAB. BATANGHARI,1504032008,Malapari,845125000
33,10,JAMBI,1001,KAB. BATANGHARI,1504032009,Napal Sisik,681274000
34,10,JAMBI,1001,KAB. BATANGHARI,1504032010,Rambahan,697323000
35,10,JAMBI,1001,KAB. BATANGHARI,1504032011,Olak,716329000
36,10,JAMBI,1001,KAB. BATANGHARI,1504032012,Muaro Singoan,753752000
37,10,JAMBI,1001,KAB. BATANGHARI,1504032013,Aro,871530000
38,10,JAMBI,1001,KAB. BATANGHARI,1504032014,Rantau Puri,783133000
39,10,JAMBI,1001,KAB. BATANGHARI,1504032015,Sungai Baung,958787000
40,10,JAMBI,1001,KAB. BATANGHARI,1504032016,Bajubang Laut,804466000
41,10,JAMBI,1001,KAB. BATANGHARI,1504032017,Singkawang,858148000
42,10,JAMBI,1001,KAB. BATANGHARI,1504032018,Tenam,840515000
43,10,JAMBI,1001,KAB. BATANGHARI,1504032019,Sungai Buluh,839479000
44,10,JAMBI,1001,KAB. BATANGHARI,1504032020,Kilangan,864510000
45,10,JAMBI,1001,KAB. BATANGHARI,1504032021,Pelayangan,714086000
46,10,JAMBI,1001,KAB. BATANGHARI,1504042001,Jelutih,1986492000
47,10,JAMBI,1001,KAB. BATANGHARI,1504042002,Olak Besar,946528000
48,10,JAMBI,1001,KAB. BATANGHARI,1504042004,Aur Gading,853312000
49,10,JAMBI,1001,KAB. BATANGHARI,1504042005,Paku Aji,785111000
50,10,JAMBI,1001,KAB. BATANGHARI,1504042006,Hajran,1022744000
51,10,JAMBI,1001,KAB. BATANGHARI,1504042007,Mata Gual,720651000
52,10,JAMBI,1001,KAB. BATANGHARI,1504042008,Jangga,1014568000
53,10,JAMBI,1001,KAB. BATANGHARI,1504042009,Koto Boyo,902860000
54,10,JAMBI,1001,KAB. BATANGHARI,1504042010,Simpang Karmeo,787334000
55,10,JAMBI,1001,KAB. BATANGHARI,1504042011,Karmeo,1115154000
56,10,JAMBI,1001,KAB. BATANGHARI,1504042013,Jangga Baru,949627000
57,10,JAMBI,1001,KAB. BATANGHARI,1504042014,Terentang Baru,788320000
58,10,JAMBI,1001,KAB. BATANGHARI,1504042015,Bulian Baru,1032309000
59,10,JAMBI,1001,KAB. BATANGHARI,1504042016,Simpang Jelutih,757472000
60,10,JAMBI,1001,KAB. BATANGHARI,1504042017,Simpang Aur Gading,938714000
61,10,JAMBI,1001,KAB. BATANGHARI,1504052001,Tebing Tinggi,863373000
62,10,JAMBI,1001,KAB. BATANGHARI,1504052003,Serasah,810902000
63,10,JAMBI,1001,KAB. BATANGHARI,1504052004,Lubuk Ruso,812490000
64,10,JAMBI,1001,KAB. BATANGHARI,1504052005,Kuap,760569000
65,10,JAMBI,1001,KAB. BATANGHARI,1504052006,Senaning,748591000
66,10,JAMBI,1001,KAB. BATANGHARI,1504052007,Kubu Kandang,734970000
67,10,JAMBI,1001,KAB. BATANGHARI,1504052008,Ture,822160000
68,10,JAMBI,1001,KAB. BATANGHARI,1504052009,Pulau Betung,871648000
69,10,JAMBI,1001,KAB. BATANGHARI,1504052010,Lopak Aur,1180632000
70,10,JAMBI,1001,KAB. BATANGHARI,1504052011,Selat,897642000
71,10,JAMBI,1001,KAB. BATANGHARI,1504052012,Teluk,1205616000
72,10,JAMBI,1001,KAB. BATANGHARI,1504052013,Pulau Raman,892253000
73,10,JAMBI,1001,KAB. BATANGHARI,1504052014,Kaos,850937000
74,10,JAMBI,1001,KAB. BATANGHARI,1504052015,Simpang Kubu Kandang,644050000
75,10,JAMBI,1001,KAB. BATANGHARI,1504052016,Awin,857764000
76,10,JAMBI,1001,KAB. BATANGHARI,1504052017,Olak Rambahan,821936000
77,10,JAMBI,1001,KAB. BATANGHARI,1504052019,Teluk Ketapang,905006000
78,10,JAMBI,1001,KAB. BATANGHARI,1504052020,Kampung Pulau,653778000
79,10,JAMBI,1001,KAB. BATANGHARI,1504062001,Batu Sawar,757326000
80,10,JAMBI,1001,KAB. BATANGHARI,1504062002,Peninjauan,1243682000
81,10,JAMBI,1001,KAB. BATANGHARI,1504062003,Teluk Leban,891917000
82,10,JAMBI,1001,KAB. BATANGHARI,1504062004,Kampung Baru,1004820000
83,10,JAMBI,1001,KAB. BATANGHARI,1504062005,Rengas IX,701413000
84,10,JAMBI,1001,KAB. BATANGHARI,1504062006,Kembang Seri,955599000
85,10,JAMBI,1001,KAB. BATANGHARI,1504062007,Buluh Kasab,963100000
86,10,JAMBI,1001,KAB. BATANGHARI,1504062008,Tebing Tinggi,835544000
87,10,JAMBI,1001,KAB. BATANGHARI,1504062009,Olak Kemang,888628000
88,10,JAMBI,1001,KAB. BATANGHARI,1504062010,Padang Kelapo,967840000
89,10,JAMBI,1001,KAB. BATANGHARI,1504062011,Sungai Lingkar,1019422000
90,10,JAMBI,1001,KAB. BATANGHARI,1504062012,Sungai Ruan Ulu,907181000
91,10,JAMBI,1001,KAB. BATANGHARI,1504062013,Sungai Ruan Ilir,1209197000
92,10,JAMBI,1001,KAB. BATANGHARI,1504062015,Rawa Mekar,696563000
93,10,JAMBI,1001,KAB. BATANGHARI,1504062016,Mekar Sari,749544000
94,10,JAMBI,1001,KAB. BATANGHARI,1504062017,Kembang Seri Baru,870426000
95,10,JAMBI,1001,KAB. BATANGHARI,1504072001,Bungku,1694836000
96,10,JAMBI,1001,KAB. BATANGHARI,1504072002,Pompa Air,1214762000
97,10,JAMBI,1001,KAB. BATANGHARI,1504072003,Ladang Peris,959535000
98,10,JAMBI,1001,KAB. BATANGHARI,1504072005,Penerokan,1115520000
99,10,JAMBI,1001,KAB. BATANGHARI,1504072006,Petajen,809226000
100,10,JAMBI,1001,KAB. BATANGHARI,1504072007,Batin,785657000
101,10,JAMBI,1001,KAB. BATANGHARI,1504072008,Mekar Jaya,757958000
102,10,JAMBI,1001,KAB. BATANGHARI,1504072009,Sungkai,931371000
103,10,JAMBI,1001,KAB. BATANGHARI,1504072010,Mekar Sari Nes,695175000
104,10,JAMBI,1001,KAB. BATANGHARI,1504082001,Bulian Jaya,1012198000
105,10,JAMBI,1001,KAB. BATANGHARI,1504082002,Tidar Kuranji,773576000
106,10,JAMBI,1001,KAB. BATANGHARI,1504082003,Kehidupan Baru,896765000
107,10,JAMBI,1001,KAB. BATANGHARI,1504082004,Bukit Sari,731810000
108,10,JAMBI,1001,KAB. BATANGHARI,1504082005,Karya Mukti,736571000
109,10,JAMBI,1001,KAB. BATANGHARI,1504082006,Terusan,776238000
110,10,JAMBI,1001,KAB. BATANGHARI,1504082007,Danau Embat,820038000
111,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506012001,Badang,887394000
112,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506012002,Tanjung Tayas,648652000
113,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506012003,Kuala Dasal,808074000
114,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506012004,Pematang Pauh,859388000
115,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506012006,Taman Raja,825649000
116,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506012017,Brasau,641272000
117,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506012019,Gemuruh,884857000
118,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506012020,Pematang Tembesu,850437000
119,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506012021,Badang Sepakat,707907000
120,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506022003,Tungkal I,860688000
121,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506022014,Teluk Sialang,825546000
122,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506032006,Parit Pudin,1137988000
123,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506032007,Sungai Serindit,924733000
124,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506032008,Mekar Jati,856726000
125,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506032012,Sungai Pampang,733579000
126,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506032013,Parit Sidang,753958000
127,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506032014,Sungai Jering,853366000
128,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506032015,Parit Bilal,805407000
129,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506032016,Suak Samin,773823000
130,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506032017,Sungai Baung,1048013000
131,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506032018,Karya Maju,1033051000
132,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506032019,Sungai Raya,874519000
133,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506032020,Pasar Senin,816933000
134,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506042001,Pematang Lumut,994388000
135,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506042008,Makmur Jaya,970926000
136,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506042009,Serdang Jaya,839502000
137,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506042010,Terjun Gajah,814694000
138,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506042011,Lubuk Terentang,818486000
139,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506042012,Pematang Buluh,784922000
140,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506042013,Muntialo,832522000
141,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506042014,Teluk Kulbi,1051891000
142,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506042015,Bunga Tanjung,1085165000
143,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506042016,Sungai Terap,920772000
144,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506042017,Mandala Jaya,742894000
145,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506052005,Penyabungan,672242000
146,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506052006,Lubuk Terap,925024000
147,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506052008,Tanjung Paku,857259000
148,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506052012,Tanjung Benanak,843648000
149,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506052013,Bukit Harapan,691402000
150,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506052014,Adi Purwa,663831000
151,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506052018,Pinang Gading,658070000
152,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506052020,Merlung,1004592000
153,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506052021,Tanjung Makmur,697156000
154,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506062002,Purwodadi,997536000
155,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506062003,Suka Damai,784376000
156,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506062004,Adi Jaya,674762000
157,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506062005,Kelagian,1169207000
158,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506062006,Teluk Pengkah,938531000
159,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506062007,Talang Makmur,1019831000
160,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506062008,Sungai Keruh,658222000
161,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506062009,Dataran Kempas,941679000
162,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506062010,Delima,803495000
163,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506072002,Sri Agung,862184000
164,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506072003,Suban,1492730000
165,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506072004,Tanjung Bojo,710919000
166,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506072005,Kampung Baru,831594000
167,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506072006,Lubuk Bernai,1087387000
168,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506072007,Rawa Medang,772408000
169,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506072008,Sungai Penoban,925917000
170,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506072009,Rawang Kempas,1096169000
171,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506072010,Lubuk Lawas,919420000
172,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506072011,Sungai Badar,674621000
173,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506082002,Pulau Pauh,664334000
174,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506082003,Rantau Benar,952232000
175,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506082004,Lampisi,974587000
176,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506082005,Cinta Damai,691478000
177,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506082006,Sungai Rotan,739576000
178,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506082007,Muara Danau,1067832000
179,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506082008,Tanah Tumbuh,795626000
180,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506082009,Sungai Paur,810385000
181,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506082010,Bukit Bakar,742059000
182,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506092002,Dusun Mudo,971506000
183,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506092003,Intan Jaya,641164000
184,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506092004,Bukit Indah,625152000
185,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506092005,Kemang Manis,869847000
186,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506092006,Rantau Badak Lamo,900888000
187,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506092007,Lubuk Sebontan,834382000
188,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506092008,Sungai Papauh,659760000
189,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506092009,Sungai Muluk,678162000
190,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506092010,Pematang Balam,690090000
191,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506102002,Tungkal IV Desa,707587000
192,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506102003,Kuala Baru,764471000
193,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506102004,Teluk Pulai Raya,766343000
194,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506102005,Mekar Alam,819167000
195,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506102006,Harapan Jaya,797327000
196,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506102007,Kuala Kahar,730059000
197,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506102008,Muara Seberang,737432000
198,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506112002,Bram Itam Kanan,773298000
199,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506112003,Tanjung Senjulang,699504000
200,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506112004,Pembengis,1061441000
201,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506112005,Bram Itam Raya,943451000
202,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506112006,Pantai Gading,741260000
203,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506112007,Jati Emas,736745000
204,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506112008,Kemuning,742995000
205,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506112009,Mekar Tanjung,716662000
206,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506112010,Semau,699010000
207,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506122002,Sungai Dualap,842908000
208,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506122003,Betara Kanan,796377000
209,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506122004,Sungai Gebar,780967000
210,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506122005,Dataran Pinang,883311000
211,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506122006,Tanjung Pasir,871722000
212,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506122007,Sungai Gebar Barat,700213000
213,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506122008,Sungai Dungun,763804000
214,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506122009,Kuala Indah,764331000
215,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506122010,Suak Labu,750522000
216,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506132002,Sungai Kayu Aro,1189816000
217,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506132003,Teluk Ketapang,884952000
218,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506132004,Sungai Rambai,870051000
219,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506132005,Margo Rukun,1003595000
220,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506132006,Kempas Jaya,1110360000
221,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506132007,Lumahan,938641000
222,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506132008,Sungai Landak,1170412000
223,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506132009,Sungsang,864685000
224,10,JAMBI,1002,KAB. TANJUNG JABUNG BARAT,1506132010,Sungai Kepayang,712113000
225,10,JAMBI,1003,KAB. BUNGO,1508012001,Pedukun,766945000
226,10,JAMBI,1003,KAB. BUNGO,1508012002,Lubuk Niur,669214000
227,10,JAMBI,1003,KAB. BUNGO,1508012003,Teluk Kecimbung,701142000
228,10,JAMBI,1003,KAB. BUNGO,1508012004,Tanah Tumbuh,640370000
229,10,JAMBI,1003,KAB. BUNGO,1508012005,Rambah,789211000
230,10,JAMBI,1003,KAB. BUNGO,1508012006,Tebing Tinggi Uleh,786570000
231,10,JAMBI,1003,KAB. BUNGO,1508012007,Bukit Kemang,760761000
232,10,JAMBI,1003,KAB. BUNGO,1508012008,Panjang,666016000
233,10,JAMBI,1003,KAB. BUNGO,1508012009,Perenti Luweh,791728000
234,10,JAMBI,1003,KAB. BUNGO,1508012015,Renah Jelmu,861541000
235,10,JAMBI,1003,KAB. BUNGO,1508012016,Koto Jayo,646071000
236,10,JAMBI,1003,KAB. BUNGO,1508022001,Rantau Duku,899048000
237,10,JAMBI,1003,KAB. BUNGO,1508022002,Talang Sungai Bungo,950269000
238,10,JAMBI,1003,KAB. BUNGO,1508022003,Rantau Pandan,935969000
239,10,JAMBI,1003,KAB. BUNGO,1508022004,Leban,992517000
240,10,JAMBI,1003,KAB. BUNGO,1508022005,Lubuk Kayu Aro,877501000
241,10,JAMBI,1003,KAB. BUNGO,1508022015,Lubuk Mayan,720048000
242,10,JAMBI,1003,KAB. BUNGO,1508042001,Tanjung Belit,751698000
243,10,JAMBI,1003,KAB. BUNGO,1508042002,Rantau Ikil,1166141000
244,10,JAMBI,1003,KAB. BUNGO,1508042003,Pulau Jelmu,732810000
245,10,JAMBI,1003,KAB. BUNGO,1508042004,Sirih Sekapur,898567000
246,10,JAMBI,1003,KAB. BUNGO,1508042005,Ujung Tanjung,798704000
247,10,JAMBI,1003,KAB. BUNGO,1508042007,Jumbak,688307000
248,10,JAMBI,1003,KAB. BUNGO,1508042009,Rantau Panjang,740355000
249,10,JAMBI,1003,KAB. BUNGO,1508042013,Talang Pamesun,970865000
250,10,JAMBI,1003,KAB. BUNGO,1508042014,Baru Balai Panjang,755797000
251,10,JAMBI,1003,KAB. BUNGO,1508042015,Sirih Sekapur Perkembangan,828969000
252,10,JAMBI,1003,KAB. BUNGO,1508052001,Teluk Pandak,929978000
253,10,JAMBI,1003,KAB. BUNGO,1508052003,Empelu,1045746000
254,10,JAMBI,1003,KAB. BUNGO,1508052006,Pasar Lubuk Landai,989002000
255,10,JAMBI,1003,KAB. BUNGO,1508052007,Sungai Gambir,825536000
256,10,JAMBI,1003,KAB. BUNGO,1508052009,Candi,823760000
257,10,JAMBI,1003,KAB. BUNGO,1508052010,Tanjung,980215000
258,10,JAMBI,1003,KAB. BUNGO,1508052012,Tanah Bekali,908466000
259,10,JAMBI,1003,KAB. BUNGO,1508052015,Telentam,800107000
260,10,JAMBI,1003,KAB. BUNGO,1508052017,Pasar Rantau Embacang,729518000
261,10,JAMBI,1003,KAB. BUNGO,1508052019,Tenam,672577000
262,10,JAMBI,1003,KAB. BUNGO,1508062001,Baru Pelepat,847395000
263,10,JAMBI,1003,KAB. BUNGO,1508062002,Dwi Karya Bakti,987466000
264,10,JAMBI,1003,KAB. BUNGO,1508062003,Rantau Keloyang,968106000
265,10,JAMBI,1003,KAB. BUNGO,1508062004,Balai Jaya,745039000
266,10,JAMBI,1003,KAB. BUNGO,1508062005,Rantel,748207000
267,10,JAMBI,1003,KAB. BUNGO,1508062006,Senamat,1136758000
268,10,JAMBI,1003,KAB. BUNGO,1508062007,Sungai Beringin,918481000
269,10,JAMBI,1003,KAB. BUNGO,1508062008,Sungai Gurun,749546000
270,10,JAMBI,1003,KAB. BUNGO,1508062009,Batu Kerbau,997397000
271,10,JAMBI,1003,KAB. BUNGO,1508062010,Gapura Suci,858119000
272,10,JAMBI,1003,KAB. BUNGO,1508062011,Mulya Bakti,757974000
273,10,JAMBI,1003,KAB. BUNGO,1508062012,Mulya Jaya,801582000
274,10,JAMBI,1003,KAB. BUNGO,1508062013,Cilodang,754655000
275,10,JAMBI,1003,KAB. BUNGO,1508062014,Bukit Telago,903384000
276,10,JAMBI,1003,KAB. BUNGO,1508062015,Sekampil,881190000
277,10,JAMBI,1003,KAB. BUNGO,1508072001,Tanjung Bungo,651129000
278,10,JAMBI,1003,KAB. BUNGO,1508072002,Tuo Lbk. Mengkuang,648486000
279,10,JAMBI,1003,KAB. BUNGO,1508072003,Pauh Agung,720543000
280,10,JAMBI,1003,KAB. BUNGO,1508072004,Tuo Limbur,712478000
281,10,JAMBI,1003,KAB. BUNGO,1508072005,Renah Sungai Besar,782769000
282,10,JAMBI,1003,KAB. BUNGO,1508072006,Muaro Tebo Pandak,625782000
283,10,JAMBI,1003,KAB. BUNGO,1508072007,Rantau Tipu,738646000
284,10,JAMBI,1003,KAB. BUNGO,1508072008,Baru Lbk. Mengkuang,694821000
285,10,JAMBI,1003,KAB. BUNGO,1508072009,Lbk. Tanah Terban,739416000
286,10,JAMBI,1003,KAB. BUNGO,1508072010,Pemunyian,907650000
287,10,JAMBI,1003,KAB. BUNGO,1508072011,Renah Sungai Ipuh,730524000
288,10,JAMBI,1003,KAB. BUNGO,1508072012,Tebo Jaya,729704000
289,10,JAMBI,1003,KAB. BUNGO,1508072013,Sekar Mengkuang,719760000
290,10,JAMBI,1003,KAB. BUNGO,1508072014,Limbur Baru,751826000
291,10,JAMBI,1003,KAB. BUNGO,1508082001,Mangun Jayo,800296000
292,10,JAMBI,1003,KAB. BUNGO,1508082002,Tanjung Agung,881018000
293,10,JAMBI,1003,KAB. BUNGO,1508082003,Tebat,801917000
294,10,JAMBI,1003,KAB. BUNGO,1508082004,Baru Pusat Jalo,667916000
295,10,JAMBI,1003,KAB. BUNGO,1508082005,Bedaro,1017792000
296,10,JAMBI,1003,KAB. BUNGO,1508082006,Tebing Tinggi,728581000
297,10,JAMBI,1003,KAB. BUNGO,1508082007,Datar,774477000
298,10,JAMBI,1003,KAB. BUNGO,1508082008,Suka Jaya,679786000
299,10,JAMBI,1003,KAB. BUNGO,1508082009,Pekan Jum'at,803692000
300,10,JAMBI,1003,KAB. BUNGO,1508092001,Koto Jayo,1071921000
301,10,JAMBI,1003,KAB. BUNGO,1508092002,Danau,1080408000
302,10,JAMBI,1003,KAB. BUNGO,1508092003,Muara Kuamang,968431000
303,10,JAMBI,1003,KAB. BUNGO,1508092004,Lubuk,721225000
304,10,JAMBI,1003,KAB. BUNGO,1508092005,Purwosari,1018931000
305,10,JAMBI,1003,KAB. BUNGO,1508092006,Lembah Kuamang,864066000
306,10,JAMBI,1003,KAB. BUNGO,1508092007,Sumber Harapan,1100598000
307,10,JAMBI,1003,KAB. BUNGO,1508092008,Daya Murni,818792000
308,10,JAMBI,1003,KAB. BUNGO,1508092009,Sumber Mulya,956693000
