Kode_Desa,Tahun,Nama_Desa,Uraian_Output,Cara_Pengadaan,if_score,if_flag,lof_score,lof_flag,rda_score,rda_flag,consensus_flag,typology_primary,typologies_str,top_error_feature,persistence_score,priority_tier,expert_verdict,modus_operandi_notes,years_flagged,rda_sparse_norm
1504012010,2023,Pematang Gadung,Gedung/Bangunan PAUD/ TK/TPA/TKA/TPQ/Madrasah Non-Formal Milik Desa,Swakelola,-0.1306436735236901,1,1.016136043903476,0,0.0005358907407761,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,cost_per_unit,1.0,Tier 1 – High Priority,,,3,0.0
1504012011,2023,Teluk Melintang,Operasional PAUD/TK/TPA/TKA/TPQ/Madrasah Non-Formal Milik Desa,Swakelola,-0.0323856227967734,1,1.0027544143296585,0,0.0012657304569491,1,1,T1_Markup,T1_Markup,cost_per_unit,0.6667,Tier 1 – High Priority,,,2,0.0
1504012011,2023,Teluk Melintang,Jumlah alat produksi dan pengolahan pertanian yang diserahkan,Swakelola,-0.0049323794809938,1,8.16243533998821,1,0.0012558999210596,1,1,Unclassified,Unclassified,swakelola_high_value,0.6667,Tier 1 – High Priority,,,2,0.0
1504012011,2023,Teluk Melintang,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0200260243409484,1,18430909.145512693,1,1.8299310727932468e-05,0,1,Unclassified,Unclassified,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.0
1504012011,2023,Teluk Melintang,Penyertaan Modal BUMDes,Penyertaan Modal,-0.1453845859501521,1,1.2120753843134149,0,0.0003346698382051,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,swakelola_high_value,0.6667,Tier 1 – High Priority,,,2,0.0
1504012012,2023,Bukit Harapan,Jumlah Peserta Pelatihan/Bimtek/Pengenalan Teknologi Tepat Guna untuk Pertanian/Peternakan,Swakelola,-0.1396949231945444,1,1.0569136936641963,0,0.0011936105357176,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,swakelola_high_value,0.6667,Tier 1 – High Priority,,,2,0.0
1504012012,2023,Bukit Harapan,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0190888361158017,1,4279765.705473086,1,1.769083469580572e-05,0,1,Unclassified,Unclassified,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.0
1504012014,2023,Tapah Sari,Operasional PAUD/TK/TPA/TKA/TPQ/Madrasah Non-Formal Milik Desa,Swakelola,-0.0126070479755399,1,0.9880429243956378,0,0.0004385154519369,1,1,T1_Markup,T1_Markup,activity_category,0.3333,Tier 2 – Moderate,,,1,0.0
1504012017,2023,Tanjung Putra,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0190888361158017,1,130914463.152955,1,1.4255242385916847e-05,0,1,Unclassified,Unclassified,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.0
1504012017,2023,Tanjung Putra,Penyertaan Modal BUMDes,Swakelola,-0.062586454301578,1,1.1390957971232056,0,0.0011899680905642,1,1,T1_Markup,T1_Markup,cost_deviation_by_category,0.6667,Tier 1 – High Priority,,,2,0.0
1504022004,2023,Ampelu,"Sumber Air Bersih Milik Desa (Mata Air/Tandon Penampungan Air Hujan/Sumur Bor, dll)",Swakelola,-0.2157451395385676,1,1.5545573401970658,0,0.0006556207567383,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,cost_per_unit,0.6667,Tier 1 – High Priority,,,2,0.0
1504022004,2023,Ampelu,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0190888361158017,1,44390560.04211319,1,1.6316258607156676e-05,0,1,Unclassified,Unclassified,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.0
1504022004,2023,Ampelu,Penyertaan Modal BUMDes,Swakelola,-0.023525771438844,1,1.0051005122077847,0,0.0005852127202735,1,1,T1_Markup,T1_Markup,activity_category,0.6667,Tier 1 – High Priority,,,2,0.0
1504022005,2023,Rambutan Masam,Dukungan Penyelenggaraan pencegahan dan penanggulangan kerawanan sosial,Swakelola,-0.0497087846004126,1,1.5192652346284226,0,0.0004517547488791,1,1,Unclassified,Unclassified,cost_deviation_by_category,0.6667,Tier 1 – High Priority,,,2,0.0
1504022007,2023,Rantau Kapas Tuo,Operasional PAUD/TK/TPA/TKA/TPQ/Madrasah Non-Formal Milik Desa,Swakelola,-0.0198874723047386,1,0.9777256539651896,0,0.0010562086295804,1,1,T1_Markup,T1_Markup,activity_category,1.0,Tier 1 – High Priority,,,3,0.0
1504022007,2023,Rantau Kapas Tuo,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0236987653104884,1,491613227.87067217,1,1.7970799572461825e-05,0,1,Unclassified,Unclassified,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504022008,2023,Sungai Pulai,Penyertaan Modal BUMDes,Swakelola,-0.1894752652881947,1,1.2793238242520717,0,0.0003836055816957,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,cost_per_unit,1.0,Tier 1 – High Priority,,,3,0.0
1504022010,2023,Tanjung Marwo,Operasional PAUD/TK/TPA/TKA/TPQ/Madrasah Non-Formal Milik Desa,Swakelola,-0.0839101526608109,1,1.0022895109877463,0,0.00037630826217,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.0
1504022010,2023,Tanjung Marwo,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0192073995080941,1,61959912.95202792,1,2.044168703875223e-05,0,1,Unclassified,Unclassified,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.0
1504022013,2023,Pelayangan,Jembatan Desa,Swakelola,-0.1781417141931883,1,1.027719953743342,0,0.0004795268471067,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,cost_per_unit,1.0,Tier 1 – High Priority,,,3,0.0
1504022013,2023,Pelayangan,"Sumber Air Bersih Milik Desa (Mata Air/Tandon Penampungan Air Hujan/Sumur Bor, dll)",Swakelola,0.0757317115594644,0,1.875706911948084,1,0.0004223471200808,1,1,Unclassified,Unclassified,swakelola_high_value,1.0,Tier 1 – High Priority,,,3,0.0
1504022013,2023,Pelayangan,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0215587660248395,1,200000001.00000012,1,1.6167160728743885e-05,0,1,Unclassified,Unclassified,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504022015,2023,Pematang Lima Suku,Dukungan kegiatan seremonial di desa,Swakelola,-0.0673201826680041,1,1.2938859147349993,0,0.0007870952057081,1,1,Unclassified,Unclassified,cost_per_unit,1.0,Tier 1 – High Priority,,,3,0.0
1504022015,2023,Pematang Lima Suku,Operasional PAUD/TK/TPA/TKA/TPQ/Madrasah Non-Formal Milik Desa,Swakelola,-0.0825687890815801,1,1.0114138605510106,0,0.0004261843992469,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,activity_category,1.0,Tier 1 – High Priority,,,3,0.0
1504032006,2023,Pasar Terusan,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0190888361158017,1,3943904.890674143,1,1.7673545456655424e-05,0,1,Unclassified,Unclassified,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504032006,2023,Pasar Terusan,Penyertaan Modal BUMDes,Swakelola,-0.0521339385154262,1,1.3908901179562396,0,0.0033276181519908,1,1,T2_Ghost,T2_Ghost,swakelola_high_value,1.0,Tier 1 – High Priority,,,3,0.0
1504032007,2023,Simpang Terusan,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0246434722069694,1,40960219.72613918,1,1.8407769512336144e-05,0,1,Unclassified,Unclassified,avg_completion,0.3333,Tier 2 – Moderate,,,1,0.0
1504032007,2023,Simpang Terusan,Penyertaan Modal BUMDes,Swakelola,-0.0049963230133807,1,1.0065919517100883,0,0.0007651221174954,1,1,T1_Markup,T1_Markup,activity_category,0.3333,Tier 2 – Moderate,,,1,0.0
1504032011,2023,Olak,Jumlah alat produksi dan pengolahan pertanian yang diserahkan,Swakelola,0.0255275320629716,0,2.739798888525244,1,0.000523401027754,1,1,Unclassified,Unclassified,cost_deviation_by_category,1.0,Tier 1 – High Priority,,,3,0.0
1504032011,2023,Olak,Penyertaan Modal BUMDes,Swakelola,-0.0119240442876346,1,2.022986598709936,1,0.0002231884807701,0,1,T2_Ghost,T2_Ghost,cost_deviation_by_category,1.0,Tier 1 – High Priority,,,3,0.0
1504032012,2023,Muaro Singoan,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0215286499138447,1,1189145030.708148,1,6.428884728196035e-05,0,1,Unclassified,Unclassified,activity_category,1.0,Tier 1 – High Priority,,,3,0.0
1504032012,2023,Muaro Singoan,Penyertaan Modal BUMDes,Swakelola,-0.0126986992471885,1,1.0071106925461886,0,0.0005212239179392,1,1,T1_Markup,T1_Markup,activity_category,1.0,Tier 1 – High Priority,,,3,0.0
1504032014,2023,Rantau Puri,Makanan Tambahan,Swakelola,-0.0261448748716217,1,1.17032788198959,0,0.0008222369659972,1,1,T1_Markup,T1_Markup,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504032016,2023,Bajubang Laut,Operasional PAUD/TK/TPA/TKA/TPQ/Madrasah Non-Formal Milik Desa,Swakelola,-0.0221492063130889,1,0.9773094510559108,0,0.0011434670575909,1,1,T1_Markup,T1_Markup,activity_category,0.6667,Tier 1 – High Priority,,,2,0.0
1504032017,2023,Singkawang,Tanah untuk PAUD/ TK/TPA/TKA/TPQ/Madrasah Non-Formal Milik Desa,Swakelola,-0.1441635915421237,1,1.1226202752238437,0,0.0016035732731567,1,1,T1_Markup,T1_Markup,cost_per_unit,1.0,Tier 1 – High Priority,,,3,0.0
1504032017,2023,Singkawang,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0200260243409484,1,13652558.405200684,1,1.808603988579865e-05,0,1,Unclassified,Unclassified,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504032018,2023,Tenam,Pembangunan Lumbung Desa,Swakelola,-0.0067014821091767,1,8.51817104605865,1,0.0009090663981546,1,1,Unclassified,Unclassified,swakelola_high_value,1.0,Tier 1 – High Priority,,,3,0.0
1504032018,2023,Tenam,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0190888361158017,1,5403072.099085858,1,1.7732812850975672e-05,0,1,Unclassified,Unclassified,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504032020,2023,Kilangan,Dukungan Penyelenggaraan PAUD non Milik Desa,Swakelola,-0.1123105133734461,1,1.1395983862635937,0,0.0003758787256898,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504032021,2023,Pelayangan,Jumlah Peserta Pelatihan/Bimtek/Pengenalan Teknologi Tepat Guna untuk Pertanian/Peternakan,Swakelola,0.0403571195496241,0,2.3727912969717964,1,0.0004428568682836,1,1,Unclassified,Unclassified,activity_category,0.3333,Tier 2 – Moderate,,,1,0.0
1504042001,2023,Jelutih,Jumlah alat produksi dan pengolahan peternakan yang diserahkan,Swakelola,-0.011711068363698,1,1.5387087811607136,0,0.000499699514278,1,1,Unclassified,Unclassified,cost_per_unit,1.0,Tier 1 – High Priority,,,3,0.0
1504042001,2023,Jelutih,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0190888361158017,1,29725654.317506418,1,1.675267511272355e-05,0,1,Unclassified,Unclassified,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504042004,2023,Aur Gading,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0223260450472235,1,204797070.51569077,1,2.61699455933962e-05,0,1,Unclassified,Unclassified,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.0
1504042005,2023,Paku Aji,Jumlah Peserta Pelatihan/Bimtek/Pengenalan Teknologi Tepat Guna untuk Pertanian/Peternakan,Swakelola,-0.0446714157641521,1,1.3599460368587948,0,0.0005865651326789,1,1,Unclassified,Unclassified,swakelola_high_value,1.0,Tier 1 – High Priority,,,3,0.0
1504042006,2023,Hajran,Gedung/Bangunan Perpustakaan/Taman Bacaan/Sanggar Belajar,Swakelola,-0.0201199406539573,1,1.3421005124251717,0,0.000980638347361,1,1,Unclassified,Unclassified,cost_deviation_by_category,0.6667,Tier 1 – High Priority,,,2,0.0
1504042009,2023,Koto Boyo,Operasional PAUD/TK/TPA/TKA/TPQ/Madrasah Non-Formal Milik Desa,Swakelola,-0.0758768342181376,1,1.058575764402446,0,0.0005982553168881,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,activity_category,0.6667,Tier 1 – High Priority,,,2,0.0
1504042009,2023,Koto Boyo,Pembangunan Jalan Usaha Tani,Swakelola,-0.2158946107100643,1,1.6680009786990917,0,0.0013839218823847,1,1,T1_Markup,T1_Markup|T2_Ghost|T3_VolumePad|T6_BudgetExhaust|T7_CrossCatDump,cost_per_unit,0.6667,Tier 1 – High Priority,,,2,0.0
1504042009,2023,Koto Boyo,Jumlah alat produksi dan pengolahan pertanian yang diserahkan,Swakelola,-0.0027217237903844,1,2.6182382710378884,1,0.0013237925070368,1,1,Unclassified,Unclassified,cost_deviation_by_category,0.6667,Tier 1 – High Priority,,,2,0.0
1504042009,2023,Koto Boyo,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0190888361158017,1,52913975.43792058,1,1.6084316185557578e-05,0,1,Unclassified,Unclassified,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.0
1504042010,2023,Simpang Karmeo,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.2135842924024059,1,1.138862007486092,0,0.0026759240884258,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.0
1504042011,2023,Karmeo,Penyertaan Modal BUMDes,Penyertaan Modal,-0.0212658566605272,1,1.2599617376116048,0,0.0008514787718968,1,1,T1_Markup,T1_Markup,cost_deviation_by_category,0.3333,Tier 2 – Moderate,,,1,0.0
1504042015,2023,Bulian Baru,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0190888361158017,1,2448473.709203748,1,1.7618329096067515e-05,0,1,Unclassified,Unclassified,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504042017,2023,Simpang Aur Gading,Jumlah alat produksi dan pengolahan pertanian yang diserahkan,Swakelola,0.0239906422105148,0,2.1908048489105765,1,0.0010039887623255,1,1,Unclassified,Unclassified,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504042017,2023,Simpang Aur Gading,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0208041965899183,1,1008352121.974148,1,4.286342523817631e-05,0,1,Unclassified,Unclassified,activity_category,1.0,Tier 1 – High Priority,,,3,0.0
1504042017,2023,Simpang Aur Gading,Penyertaan Modal BUMDes,Swakelola,-0.0735249555556085,1,1.2343694086535597,0,0.0006274820855831,1,1,T1_Markup,T1_Markup,cost_per_unit,1.0,Tier 1 – High Priority,,,3,0.0
1504052001,2023,Tebing Tinggi,Dukungan kegiatan seremonial di desa,Swakelola,-0.023816161545711,1,1.140284185784129,0,0.0004407142587784,1,1,Unclassified,Unclassified,cost_deviation_by_category,0.6667,Tier 1 – High Priority,,,2,0.0
1504052001,2023,Tebing Tinggi,Operasional PAUD/TK/TPA/TKA/TPQ/Madrasah Non-Formal Milik Desa,Swakelola,-0.0825687890815801,1,1.0114883377865078,0,0.0003984328970758,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,activity_category,0.6667,Tier 1 – High Priority,,,2,0.0
1504052003,2023,Serasah,Makanan Tambahan,Swakelola,-0.0629363427717595,1,1.2733027870010247,0,0.0003298553436996,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504052003,2023,Serasah,Jumlah Peserta Penyuluhan dan Pelatihan Bidang Kesehatan,Swakelola,-0.0938556943263643,1,1.0522589800241458,0,0.0003330471331134,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504052003,2023,Serasah,Bantuan Perikanan (Bibit/Pakan/dst),Swakelola,-0.0077536714537431,1,2.278287091147102,1,0.0025389951787636,1,1,Unclassified,Unclassified,cost_per_unit,1.0,Tier 1 – High Priority,,,3,0.0
1504052003,2023,Serasah,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0236987653104884,1,491613227.87067217,1,1.7970799572461825e-05,0,1,Unclassified,Unclassified,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504052004,2023,Lubuk Ruso,Operasional PAUD/TK/TPA/TKA/TPQ/Madrasah Non-Formal Milik Desa,Swakelola,-0.0184159832626011,1,1.8328113209793284,1,5.681568557511181e-05,0,1,Unclassified,Unclassified,swakelola_high_value,1.0,Tier 1 – High Priority,,,3,0.0
1504052005,2023,Kuap,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0190888361158017,1,7269504.932174132,1,1.7810197826299044e-05,0,1,Unclassified,Unclassified,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.0
1504052007,2023,Kubu Kandang,Operasional PAUD/TK/TPA/TKA/TPQ/Madrasah Non-Formal Milik Desa,Swakelola,-0.0720970330823147,1,1.0595870493110626,0,0.0010258739858967,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,activity_category,0.6667,Tier 1 – High Priority,,,2,0.0
1504052007,2023,Kubu Kandang,Karamba (darat/laut) Milik Desa,Swakelola,-0.0465000080201392,1,1.129579320776665,0,0.0004555269006827,1,1,T1_Markup,T1_Markup,cost_per_unit,0.6667,Tier 1 – High Priority,,,2,0.0
1504052008,2023,Ture,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.1459665672517531,1,1.1810379804983229,0,0.0006800925120674,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504052008,2023,Ture,Penyertaan Modal BUMDes,Swakelola,-0.0856313183773725,1,1.0184543597121871,0,0.0003448523416425,1,1,T1_Markup,T1_Markup,cost_deviation_by_category,1.0,Tier 1 – High Priority,,,3,0.0
1504052009,2023,Pulau Betung,Sertifikat Tanah Desa,Swakelola,-0.0016991951441804,1,1.3201322810306386,0,0.0007090312202763,1,1,Unclassified,Unclassified,swakelola_high_value,1.0,Tier 1 – High Priority,,,3,0.0
1504052009,2023,Pulau Betung,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0328064948339017,1,8.080861134089746,1,0.0004880489372051,1,1,Unclassified,Unclassified,activity_category,1.0,Tier 1 – High Priority,,,3,0.0
1504052012,2023,Teluk,Rehabilitasi/Peningkatan Sarana dan Prasarana Kebudayaan/Rumah Adat/Keagamaan Milik Desa,Swakelola,-0.1900975276578255,1,3.609388438850116,1,0.0549517200853821,1,1,T1_Markup,T1_Markup|T2_Ghost|T3_VolumePad|T6_BudgetExhaust|T7_CrossCatDump,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504052013,2023,Pulau Raman,Operasional PAUD/TK/TPA/TKA/TPQ/Madrasah Non-Formal Milik Desa,Swakelola,-0.0457045172049046,1,0.9980343970853468,0,0.0005961205851423,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,activity_category,0.6667,Tier 1 – High Priority,,,2,0.0
1504052015,2023,Simpang Kubu Kandang,Biaya Koordinasi Pemerintah Desa,Swakelola,-0.0689466380468112,1,1.2249979633777628,0,0.0003364267500742,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,swakelola_high_value,0.3333,Tier 2 – Moderate,,,1,0.0
1504052015,2023,Simpang Kubu Kandang,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.017341989657731,1,844453983.2284275,1,5.010876184993241e-05,0,1,Unclassified,Unclassified,activity_category,0.3333,Tier 2 – Moderate,,,1,0.0
1504052017,2023,Olak Rambahan,Biaya Koordinasi Pemerintah Desa,Swakelola,0.0672045056114066,0,3.202924515393425,1,0.0007888899335908,1,1,T2_Ghost,T2_Ghost,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504052017,2023,Olak Rambahan,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0190888361158017,1,5322835.928113589,1,1.772915376710201e-05,0,1,Unclassified,Unclassified,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504052019,2023,Teluk Ketapang,Biaya Koordinasi Pemerintah Desa,Swakelola,-0.0112136698020756,1,1.0531715826737793,0,0.0006126315638428,1,1,Unclassified,Unclassified,cost_deviation_by_category,0.6667,Tier 1 – High Priority,,,2,0.0
1504052019,2023,Teluk Ketapang,Sertifikat Tanah Desa,Swakelola,-0.0527191408451057,1,1.9129171083170469,1,0.0015175545064593,1,1,Unclassified,Unclassified,swakelola_high_value,0.6667,Tier 1 – High Priority,,,2,0.0
1504052019,2023,Teluk Ketapang,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0190888361158017,1,4031023.834772668,1,1.7675953382401084e-05,0,1,Unclassified,Unclassified,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.0
1504062001,2023,Batu Sawar,Operasional PAUD/TK/TPA/TKA/TPQ/Madrasah Non-Formal Milik Desa,Swakelola,-0.0200318993277205,1,0.9807864066243508,0,0.0010132793659775,1,1,T1_Markup,T1_Markup,activity_category,1.0,Tier 1 – High Priority,,,3,0.0
1504062001,2023,Batu Sawar,Jumlah Peserta Pelatihan Pembinaan Lembaga Kemasyarakatan,Swakelola,0.147891132849572,0,1.9402476509596656,1,0.0003870159433913,1,1,T2_Ghost,T2_Ghost,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504062001,2023,Batu Sawar,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0150621992203614,1,2.6954784855286182,1,0.0001455480785999,0,1,Unclassified,Unclassified,activity_category,1.0,Tier 1 – High Priority,,,3,0.0
1504062002,2023,Peninjauan,Operasional Pemerintah Desa,Swakelola,-0.1352731696885076,1,1.2288713622420564,0,0.0006348011176767,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.0
1504062002,2023,Peninjauan,Gedung/Bangunan PAUD/ TK/TPA/TKA/TPQ/Madrasah Non-Formal Milik Desa,Swakelola,-0.06514152561907,1,1.4956570403273135,0,0.0012381902454417,1,1,T2_Ghost,T2_Ghost|T3_VolumePad|T6_BudgetExhaust,swakelola_high_value,0.6667,Tier 1 – High Priority,,,2,0.0
1504062002,2023,Peninjauan,Makanan Tambahan,Swakelola,-0.1091055039695105,1,0.9808336495048412,0,0.0003691807124266,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,swakelola_high_value,0.6667,Tier 1 – High Priority,,,2,0.0
1504062003,2023,Teluk Leban,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0181177092915708,1,186678317.9167452,1,2.0717268142724863e-05,0,1,Unclassified,Unclassified,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
1504062004,2023,Kampung Baru,Operasional PAUD/TK/TPA/TKA/TPQ/Madrasah Non-Formal Milik Desa,Swakelola,-0.0659064505639023,1,1.0411584918411452,0,0.0003711586590839,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,activity_category,0.6667,Tier 1 – High Priority,,,2,0.0
1504062004,2023,Kampung Baru,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.1787006757705946,1,1.097471684334267,0,0.0013121943778511,1,1,T1_Markup,T1_Markup|T7_CrossCatDump,cost_per_unit,0.6667,Tier 1 – High Priority,,,2,0.0
1504062005,2023,Rengas IX,Gedung/Bangunan Perpustakaan/Taman Bacaan/Sanggar Belajar,Swakelola,-0.1088191150219352,1,1.1605215947786771,0,0.000530620432071,1,1,T1_Markup,T1_Markup,cost_deviation_by_category,0.6667,Tier 1 – High Priority,,,2,0.0
1504062006,2023,Kembang Seri,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,-0.0200260243409484,1,12702757.12325877,1,1.8045569896671928e-05,0,1,Unclassified,Unclassified,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0
